name,Fermeture_Estivale,colors,longitude,latitude
Fontaine dans un Jardin,Ouvert,green,2.4002662,48.8588228
Fontaine dans un Square,Ouvert,green,2.3878816,48.868312
Fontaine dans un Square,Ouvert,green,2.4001381,48.85089120000001
Fontaine dans un Jardin,Ouvert,green,2.3966579,48.8730296
Fontaine dans un Square,Ouvert,green,2.4047228,48.8489335
Fontaine dans un Square,Ouvert,green,2.4010701,48.8561832
Fontaine dans un Square,Ouvert,green,2.3971663,48.8705056
Fontaine dans un Square,Ouvert,green,2.4063884,48.8578593
Fontaine dans un Square,Ouvert,green,2.3927259,48.8638904
Fontaine dans un Square,Ouvert,green,2.4040196,48.8493447
Fontaine dans un Square,Ouvert,green,2.4102583,48.8656799
Fontaine dans un Square,Ouvert,green,2.392103,48.8664508
Fontaine dans un Square,Ouvert,green,2.3941814,48.8700577
La Clairière,Fermé,red,2.3476719999999887,48.865601
L'annexe - Espace Public Numérique (EPN) RELAIS 59,Fermé,red,2.3771865,48.8448851
EPN La goutte d'ordinateur,Fermé,red,2.3533271000000013,48.88718219999999
EPN Lorem,Fermé,red,2.310961,48.82741129999999
Espace 19 numérique,Fermé,red,2.3780865,48.8893155
EPN3 Helen Adams Keller,Ouvert,green,2.360662,48.86404479999999
AGECA,Modification,orange,2.392121999999972,48.856037
Espace Public Numérique (EPN) Cefia,Fermé,red,2.3258446,48.8962564
Maison de la Médiation Numérique du 13ème,Fermé,red,2.3653868,48.82452199999999
L'éternel Solidaire,Modification,orange,2.389999,48.88293059999999
Centre Social Espace Torcy - École Normale Sociale,Modification,orange,2.3651623,48.89122649999999
Le Picoulet - Centre social,Modification,orange,2.3742571,48.8683574
Centre Social des Rigoles,Fermé,red,2.3911451999999827,48.8732897
Maison de la médiation numérique du 20ème,Fermé,red,2.4108899,48.8502954
Maison Départementale des Personnes Handicapées de Paris (MDPH),Fermé,red,2.3333292,48.8749802
Permanences Barreau de Paris - Tribunal de Paris,Fermé,red,2.310162499999933,48.8954952
"Femmes pour le Dire, Femmes pour Agir (FDFA)",Fermé,red,2.311289699999975,48.8376372
ADAPS,Fermé,red,2.3268889999999374,48.83310480000001
PARIS_WIFI_0105,Ouvert,green,2.34111473246,48.8601078654
PARIS-WIFI_0303,Ouvert,green,2.36223261761,48.8640736606
PARIS-WIFI_0305,Ouvert,green,2.36283100833,48.8570538771
PARIS_WIFI_0408,Ouvert,green,2.36088930871,48.857544856
PARIS_WIFI_0409,Ouvert,green,2.35277482652,48.8568497609
PARIS_WIFI_0412,Ouvert,green,2.35257432455,48.8562903797
PARIS_WIFI_0425,Ouvert,green,2.35687365056,48.8590467871
PARIS_WIFI_0504,Ouvert,green,2.34965522363,48.8424907476
PARIS_WIFI_0505,Ouvert,green,2.33884632461,48.8392387803
PARIS_WIFI_0509,Ouvert,green,2.35421228112,48.845106886
PARIS_WIFI_0705,Ouvert,green,2.32022161186,48.8567893849
PARIS_WIFI_0710,Ouvert,green,2.30471896501,48.8630022897
PARIS_WIFI_0803,Ouvert,green,2.3046083551,48.8753613981
PARIS_WIFI_0807,Ouvert,green,2.31236280278,48.8797094025
PARIS_WIFI_0810,Ouvert,green,2.30841832253,48.8789462605
PARIS_WIFI_0908,Ouvert,green,2.34672780499,48.8771654325
PARIS_WIFI_1011,Ouvert,green,2.36828576609,48.8774489193
PARIS_WIFI_1012,Ouvert,green,2.36917818391,48.8755733304
PARIS_WIFI_1102,Ouvert,green,2.38394122652,48.8515929916
PARIS_WIFI_1103,Ouvert,green,2.37896651286,48.8601578588
PARIS_WIFI_1110,Ouvert,green,2.37196555619,48.8591878705
PARIS_WIFI_1112,Ouvert,green,2.38953706886,48.8565343793
PARIS_WIFI_1201,Ouvert,green,2.37175706033,48.8523858552
PARIS_WIFI_1212,Ouvert,green,2.36758641239,48.8489152488
PARIS_WIFI_1225,Ouvert,green,2.45971603749,48.8241419911
PARIS_WIFI_1306,Ouvert,green,2.36768633212,48.8200121667
PARIS_WIFI_1311,Ouvert,green,2.35405196524,48.8270873565
PARIS_WIFI_1312,Ouvert,green,2.3567340211,48.8210608474
PARIS_WIFI_1330,Ouvert,green,2.34789219571,48.8193910283
PARIS_WIFI_1407,Ouvert,green,2.31472453275,48.8242944285
PARIS_WIFI_1408,Ouvert,green,2.32254613935,48.8279545752
PARIS_WIFI_1411,Ouvert,green,2.3364525177,48.8240679266
PARIS_WIFI_1412,Ouvert,green,2.33975052526,48.8237693049
PARIS_WIFI_1503,Ouvert,green,2.29933218752,48.8417043876
PARIS_WIFI_1506,Ouvert,green,2.27890825451,48.8403168378
PARIS_WIFI_1507,Ouvert,green,2.26860805726,48.8307875118
PARIS_WIFI_1514,Ouvert,green,2.29617783061,48.8316669573
PARIS_WIFI_1515,Ouvert,green,2.31882430208,48.8430164163
PARIS_WIFI_1521,Ouvert,green,2.3085973923,48.8358746378
PARIS_WIFI_1523,Ouvert,green,2.29079287641,48.8370648096
PARIS_WIFI_1526,Ouvert,green,2.28899916602,48.8439855409
PARIS_WIFI_1603,Ouvert,green,2.2713484272,48.8585457603
PARIS_WIFI_1611,Ouvert,green,2.28338066009,48.8561476366
PARIS_WIFI_1705,Ouvert,green,2.29100195371,48.8815091734
PARIS_WIFI_1707,Ouvert,green,2.32373281829,48.8950275664
PARIS_WIFI_1802,Ouvert,green,2.35414860209,48.8844784418
PARIS_WIFI_1806,Ouvert,green,2.36616899921,48.886505526
PARIS_WIFI_1807,Ouvert,green,2.34462686928,48.892372855
PARIS_WIFI_1813,Ouvert,green,2.342763174,48.8961473895
PARIS_WIFI_1902,Ouvert,green,2.37910385933,48.8927583873
PARIS_WIFI_1906,Ouvert,green,2.36721616099,48.8850108468
PARIS_WIFI_1908,Ouvert,green,2.3944824572,48.8841604534
PARIS_WIFI_1912,Ouvert,green,2.36774947532,48.8870059316
PARIS_WIFI_1913,Ouvert,green,2.3996810996,48.8807190826
PARIS_WIFI_2006,Ouvert,green,2.3941144427,48.8699454407
PARIS_WIFI_2011,Ouvert,green,2.4102993692,48.8521420722
PARIS_WIFI_2012,Ouvert,green,2.40686731214,48.8619525803
PARIS_WIFI_2013,Ouvert,green,2.39897868591,48.8650886423
PARIS_WIFI_2026,Ouvert,green,2.38975938427,48.8630960239
PARIS-WIFI_0306,Ouvert,green,2.35399598767,48.8673464006
PARIS_WIFI_0514,Ouvert,green,2.35391002939,48.838671301
PARIS_WIFI_0512,Ouvert,green,2.3477322291,48.8519933673
PARIS_WIFI_0709,Ouvert,green,2.32596344906,48.8609159686
PARIS_WIFI_0802,Ouvert,green,2.31748408177,48.877764489
PARIS_WIFI_0804,Ouvert,green,2.31068828416,48.8650428754
PARIS_WIFI_0809,Ouvert,green,2.30916596953,48.8799517378
PARIS_WIFI_0811,Ouvert,green,2.31797342813,48.865838237
PARIS_WIFI_0902,Ouvert,green,2.33221282964,48.8811184405
PARIS_WIFI_0904,Ouvert,green,2.34500284181,48.8779643568
PARIS_WIFI_0906,Ouvert,green,2.33591799545,48.880975162
PARIS_WIFI_1001,Ouvert,green,2.35747939352,48.871986323
PARIS_WIFI_1013,Ouvert,green,2.36326114718,48.8679155192
PARIS_WIFI-1014,Ouvert,green,2.36453235797,48.8671435465
PARIS_WIFI_1101,Ouvert,green,2.37730673878,48.8705478731
PARIS_WIFI_1108,Ouvert,green,2.37950203084,48.8584983297
PARIS_WIFI_1111,Ouvert,green,2.37096373813,48.8572236161
PARIS_WIFI_1115,Ouvert,green,2.38435591404,48.8591281391
PARIS_WIFI_1117,Ouvert,green,2.37512483135,48.8700322353
PARIS_WIFI_1206,Ouvert,green,2.38709214325,48.8455266324
PARIS_WIFI_1207,Ouvert,green,2.38851379153,48.8441338569
PARIS_WIFI_1211,Ouvert,green,2.3895571773,48.8425951975
PARIS_WIFI_1214,Ouvert,green,2.40401353127,48.8465775126
PARIS_WIFI_1215,Ouvert,green,2.38831865983,48.8411015719
PARIS_WIFI_1217,Ouvert,green,2.38484685753,48.8336141279
PARIS_WIFI_1218,Ouvert,green,2.38214295821,48.8355926377
PARIS_WIFI_1220,Ouvert,green,2.38221646269,48.8345376107
PARIS_WIFI_1221,Ouvert,green,2.39543250665,48.8412482374
PARIS_WIFI_1303,Ouvert,green,2.36643263217,48.8269244189
PARIS_WIFI_1309,Ouvert,green,2.36943095041,48.8253806396
PARIS_WIFI_1313,Ouvert,green,2.37375724125,48.8362774558
PARIS_WIFI_1314,Ouvert,green,2.34327570877,48.8260050318
PARIS_WIFI_1320,Ouvert,green,2.36103510605,48.8283229982
PARIS_WIFI_1321,Ouvert,green,2.35380188239,48.8184882013
PARIS_WIFI_1324,Ouvert,green,2.34850476279,48.8230233685
PARIS_WIFI_1326,Ouvert,green,2.37774192291,48.8319926591
PARIS_WIFI_1327,Ouvert,green,2.36253450181,48.8337536419
PARIS_WIFI_1405,Ouvert,green,2.3325420481,48.8296812422
PARIS_WIFI_1406,Ouvert,green,2.31583554987,48.8229081305
PARIS_WIFI_1416,Ouvert,green,2.32069408488,48.8311651892
PARIS_WIFI_1419,Ouvert,green,2.32344244612,48.8221287373
PARIS_WIFI_1509,Ouvert,green,2.27025278645,48.8303867181
PARIS_WIFI_1510,Ouvert,green,2.31932555302,48.8403295371
PARIS_WIFI_1518,Ouvert,green,2.2764095458,48.8400487442
PARIS_WIFI_1606,Ouvert,green,2.25415817921,48.8370298439
PARIS_WIFI_1609,Ouvert,green,2.28417155183,48.8565345311
PARIS_WIFI_1702,Ouvert,green,2.31957170477,48.8897960193
PARIS_WIFI_1708,Ouvert,green,2.31398682722,48.8915282686
PARIS_WIFI_1803,Ouvert,green,2.36379195357,48.8949881304
PARIS_WIFI_1805,Ouvert,green,2.36555873809,48.8871333262
PARIS_WIFI_1808,Ouvert,green,2.33550733728,48.8938296762
PARIS_WIFI_1812,Ouvert,green,2.33913501753,48.89259525
PARIS_WIFI_1904,Ouvert,green,2.38816525232,48.876266177
PARIS_WIFI_1905,Ouvert,green,2.37137449359,48.886681086
PARIS_WIFI_1914,Ouvert,green,2.3987882461,48.8811763995
PARIS_WIFI_2004,Ouvert,green,2.39978054839,48.8720611013
PARIS_WIFI_2014,Ouvert,green,2.39100341209,48.8734926267
PARIS_WIFI_2018,Ouvert,green,2.38483338503,48.8705722195
PARIS_WIFI_2024,Ouvert,green,2.41104183082,48.8699787695
PARIS_WIFI_2025,Ouvert,green,2.39623973973,48.8732544911
PARIS_WIFI_0101,Ouvert,green,2.34625957953,48.8619750011
PARIS_WIFI_0104,Ouvert,green,2.34664338204,48.8622728573
PARIS-WIFI_0307,Ouvert,green,2.36306456733,48.8581334656
PARIS_WIFI_0416,Ouvert,green,2.36641699018,48.8521949946
PARIS_WIFI_0417,Ouvert,green,2.351203352,48.8572541177
PARIS_WIFI_0418,Ouvert,green,2.35201906309,48.8566041221
PARIS_WIFI_0419,Ouvert,green,2.35194348442,48.8564668226
PARIS_WIFI_0423,Ouvert,green,2.36594749989,48.8560301492
PARIS_WIFI_0513,Ouvert,green,2.35053007801,48.8397611899
PARIS_WIFI_0507,Ouvert,green,2.35913214668,48.8483184762
PARIS_WIFI_0603,Ouvert,green,2.33960745162,48.8535493009
PARIS_WIFI_0702,Ouvert,green,2.3198131501,48.8569052173
PARIS_WIFI_0706,Ouvert,green,2.30720817842,48.8595670999
PARIS_WIFI_0805,Ouvert,green,2.31765084245,48.8777708078
PARIS_WIFI_0808,Ouvert,green,2.31432866167,48.8660592622
PARIS_WIFI_0812,Ouvert,green,2.32278856935,48.8739192913
PARIS_WIFI_0909,Ouvert,green,2.33125629333,48.8767931286
PARIS_WIFI_1002,Ouvert,green,2.37076940744,48.8772456273
PARIS_WIFI_1004,Ouvert,green,2.3620772877,48.8690385083
PARIS_WIFI_1005,Ouvert,green,2.36391067319,48.8750422694
PARIS_WIFI_1016,Ouvert,green,2.35384346889,48.8757219594
PARIS_WIFI_1104,Ouvert,green,2.3716398509,48.863341757
PARIS_WIFI_1105,Ouvert,green,2.38541833756,48.8521551454
PARIS_WIFI_1106,Ouvert,green,2.39401825952,48.8548515814
PARIS_WIFI_1107,Ouvert,green,2.38103005903,48.8519724545
PARIS_WIFI_1113,Ouvert,green,2.39050010837,48.8520646745
PARIS_WIFI_1114,Ouvert,green,2.38085640074,48.865823693
PARIS_WIFI_1216,Ouvert,green,2.39240236114,48.8404983201
PARIS_WIFI_1222,Ouvert,green,2.41262614003,48.8418972579
PARIS_WIFI_1223,Ouvert,green,2.40674875166,48.8387416493
PARIS_WIFI_1224,Ouvert,green,2.38710866721,48.8441922513
PARIS_WIFI_1302,Ouvert,green,2.35706889575,48.8309196163
PARIS_WIFI_1304,Ouvert,green,2.35665036433,48.8197414172
PARIS_WIFI_1307,Ouvert,green,2.36824852957,48.8206005539
PARIS_WIFI_1329,Ouvert,green,2.34243444092,48.8344434589
PARIS_WIFI_1413,Ouvert,green,2.3397562107,48.8239626856
PARIS_WIFI_1415,Ouvert,green,2.33133881945,48.8343139348
PARIS_WIFI_1417,Ouvert,green,2.32684914787,48.8323155292
PARIS_WIFI_1501,Ouvert,green,2.28655696033,48.8502174332
PARIS_WIFI_1502,Ouvert,green,2.2786884831,48.8402044224
PARIS_WIFI_1505,Ouvert,green,2.30351069173,48.8368604953
PARIS_WIFI_1511,Ouvert,green,2.29503777703,48.8519727437
PARIS_WIFI_1525,Ouvert,green,2.29770946864,48.8425017015
PARIS_WIFI_1610,Ouvert,green,2.29753627614,48.8647617535
PARIS_WIFI_1612,Ouvert,green,2.28089719504,48.876365342
PARIS_WIFI_1614,Ouvert,green,2.25574298787,48.8354956878
PARIS_WIFI_1616,Ouvert,green,2.25274577427,48.8435567217
PARIS_WIFI_1704,Ouvert,green,2.31906152923,48.894744465
PARIS_WIFI_1711,Ouvert,green,2.31583079641,48.8881843652
PARIS_WIFI_1712,Ouvert,green,2.29778636186,48.8890312183
PARIS_WIFI_1801,Ouvert,green,2.34447344899,48.8916249709
PARIS_WIFI_1804,Ouvert,green,2.33622999174,48.8997725821
PARIS_WIFI_1809,Ouvert,green,2.34731675416,48.890066157
PARIS_WIFI_1901,Ouvert,green,2.40657676262,48.8789311191
PARIS_WIFI_1903,Ouvert,green,2.38310197207,48.884900839
PARIS_WIFI_2001,Ouvert,green,2.41025298482,48.8568712954
PARIS_WIFI_2003,Ouvert,green,2.40114859676,48.8532450711
PARIS_WIFI_2005,Ouvert,green,2.39280865808,48.8659535456
PARIS_WIFI_2009,Ouvert,green,2.4014187764,48.8544516046
PARIS_WIFI_2015,Ouvert,green,2.39574917777,48.8719750484
PARIS_WIFI_2016,Ouvert,green,2.40303198521,48.8599293655
PARIS_WIFI_2017,Ouvert,green,2.38416603541,48.871266647
PARIS_WIFI_2021,Ouvert,green,2.40515769883,48.8605090138
PARIS_WIFI_2027,Ouvert,green,2.40471883824,48.8492393403
PARIS_WIFI_2028,Ouvert,green,2.40276888504,48.860169621
PARIS_WIFI_0201,Ouvert,green,2.34048567818,48.8664567425
PARIS_WIFI_0103,Ouvert,green,2.34723634204,48.8619198724
PARIS_WIFI_0106,Ouvert,green,2.34119859233,48.8619291267
PARIS_WIFI_0202,Ouvert,green,2.34042661469,48.8668791528
PARIS_WIFI_0203,Ouvert,green,2.35047378325,48.8651026445
PARIS-WIFI_0301,Ouvert,green,2.36006963485,48.8635983577
PARIS-WIFI_0304,Ouvert,green,2.36733647836,48.8562190744
PARIS_WIFI_0401,Ouvert,green,2.35963312761,48.8548403657
PARIS_WIFI_0402,Ouvert,green,2.35294159447,48.8563130721
PARIS_WIFI_0403,Ouvert,green,2.35911983524,48.85342594
PARIS_WIFI_0407,Ouvert,green,2.35837367756,48.8582585629
PARIS_WIFI_0413,Ouvert,green,2.35292408666,48.8566224181
PARIS_WIFI_0414,Ouvert,green,2.35562940625,48.8561904106
PARIS_WIFI_0415,Ouvert,green,2.36611377935,48.854818574
PARIS_WIFI_0420,Ouvert,green,2.35283218353,48.8549201253
PARIS_WIFI_0508,Ouvert,green,2.3445623547,48.8461888914
PARIS_WIFI_0511,Ouvert,green,2.35036067276,48.847943173
PARIS_WIFI_0602,Ouvert,green,2.33259291459,48.850533618
PARIS_WIFI_0605,Ouvert,green,2.32750778782,48.8434096279
PARIS_WIFI_0703,Ouvert,green,2.31269784405,48.8619652009
PARIS_WIFI_0704,Ouvert,green,2.32049250412,48.8514242095
PARIS_WIFI_0708,Ouvert,green,2.30145316263,48.8547368949
PARIS_WIFI_0707,Ouvert,green,2.29351511512,48.8570525297
PARIS_WIFI_0711,Ouvert,green,2.32243959128,48.8618171511
PARIS_WIFI_0903,Ouvert,green,2.34051497574,48.8733770559
PARIS_WIFI_1009,Ouvert,green,2.36409689414,48.881284516
PARIS_WIFI_1015,Ouvert,green,2.35383424618,48.8755139599
PARIS_WIFI_1204,Ouvert,green,2.39753934157,48.8425390797
PARIS_WIFI_1208,Ouvert,green,2.38956187083,48.84244959
PARIS_WIFI_1308,Ouvert,green,2.37022270255,48.8201114852
PARIS_WIFI_1310,Ouvert,green,2.37750748865,48.8281148017
PARIS_WIFI_1317,Ouvert,green,2.36137387685,48.8226888657
PARIS_WIFI_1318,Ouvert,green,2.38371764098,48.8268170682
PARIS_WIFI_1319,Ouvert,green,2.36080187532,48.8274462361
PARIS_WIFI_1322,Ouvert,green,2.37588042298,48.8360238698
PARIS_WIFI_1325,Ouvert,green,2.36248278396,48.8204545688
PARIS_WIFI_1328,Ouvert,green,2.3696178012,48.8311609017
PARIS_WIFI_1333,Ouvert,green,2.34550871693,48.8183029969
PARIS_WIFI_1401,Ouvert,green,2.32583766482,48.8337637004
PARIS_WIFI_1403,Ouvert,green,2.32182737274,48.8389903422
PARIS_WIFI_1409,Ouvert,green,2.3268360441,48.8329943705
PARIS_WIFI_1410,Ouvert,green,2.3258030796,48.8355887617
PARIS_WIFI_1418,Ouvert,green,2.30370640955,48.826321615
PARIS_WIFI_1513,Ouvert,green,2.29140656377,48.8456076717
PARIS_WIFI_1519,Ouvert,green,2.29993651073,48.8316213147
PARIS_WIFI_1522,Ouvert,green,2.30523497042,48.8422165011
PARIS_WIFI_1601,Ouvert,green,2.26352188132,48.8420789889
PARIS_WIFI_1615,Ouvert,green,2.26485316539,48.8783397088
PARIS_WIFI_1811,Ouvert,green,2.3536543818,48.8863398794
PARIS_WIFI_1814,Ouvert,green,2.33763895219,48.8881440578
PARIS_WIFI_1907,Ouvert,green,2.39731691086,48.8793930038
PARIS_WIFI_1909,Ouvert,green,2.37486365122,48.8907838617
PARIS_WIFI_1911,Ouvert,green,2.37655023945,48.8804358131
PARIS_WIFI_1916,Ouvert,green,2.38051197939,48.8766451041
PARIS_WIFI_1917,Ouvert,green,2.38215797007,48.8820584099
PARIS_WIFI_1921,Ouvert,green,2.39732295941,48.8879523039
PARIS_WIFI_1922,Ouvert,green,2.37725935773,48.8856265642
PARIS_WIFI_2007,Ouvert,green,2.41152468209,48.8604025448
PARIS_WIFI_2019,Ouvert,green,2.38493293559,48.8717180881
PARIS_WIFI_2029,Ouvert,green,2.40073947103,48.8528037166
PARIS_WIFI_2030,Ouvert,green,2.40754829075,48.8551678359
PARIS_WIFI_0107,Ouvert,green,2.34451982767,48.8625182605
PARIS-WIFI_0302,Ouvert,green,2.36151323873,48.8639892734
PARIS-WIFI_0308,Ouvert,green,2.36345781161,48.8581883345
PARIS_WIFI_0404,Ouvert,green,2.36164893564,48.8570464376
PARIS_WIFI_0410,Ouvert,green,2.35219155353,48.8566506649
PARIS_WIFI_0411,Ouvert,green,2.35254222134,48.8559278501
PARIS_WIFI_0421,Ouvert,green,2.35160666254,48.8520265824
PARIS_WIFI_0422,Ouvert,green,2.35083377748,48.8523605922
PARIS_WIFI_0424,Ouvert,green,2.34926998236,48.857798215
PARIS_WIFI_0501,Ouvert,green,2.36180002502,48.8426080734
PARIS_WIFI_0502,Ouvert,green,2.35107795849,48.846365025
PARIS_WIFI_0503,Ouvert,green,2.3450542027,48.8519753252
PARIS_WIFI_0510,Ouvert,green,2.35322782433,48.8454585599
PARIS_WIFI_0601,Ouvert,green,2.32757593658,48.8481067919
PARIS_WIFI_0604,Ouvert,green,2.33423591998,48.8538430122
PARIS_WIFI_0701,Ouvert,green,2.30897157828,48.8580657972
PARIS_WIFI_0806,Ouvert,green,2.30476646153,48.8760261015
PARIS_WIFI_0901,Ouvert,green,2.33700792218,48.8809864415
PARIS_WIFI_0905,Ouvert,green,2.34043736171,48.8726046608
PARIS_WIFI_0907,Ouvert,green,2.34426302269,48.8823857225
PARIS_WIFI_0910,Ouvert,green,2.33273623382,48.8777898806
PARIS_WIFI_1006,Ouvert,green,2.36111073837,48.8749779005
PARIS_WIFI_1007,Ouvert,green,2.35741545481,48.8718920376
PARIS_WIFI_1008,Ouvert,green,2.368701201,48.8817813577
PARIS_WIFI_1010,Ouvert,green,2.35499028107,48.8756482958
PARIS_WIFI_1202,Ouvert,green,2.38921749932,48.8420310646
PARIS_WIFI_1203,Ouvert,green,2.37778397079,48.8459887529
PARIS_WIFI_1209,Ouvert,green,2.41164069329,48.8423080129
PARIS_WIFI_1210,Ouvert,green,2.36970653838,48.8465186329
PARIS_WIFI_1213,Ouvert,green,2.3882525404,48.8428030509
PARIS_WIFI_1219,Ouvert,green,2.38324488741,48.8356171681
PARIS_WIFI_1226,Ouvert,green,2.44240464406,48.8380208889
PARIS_WIFI_1301,Ouvert,green,2.34197530835,48.8273152728
PARIS_WIFI_1315,Ouvert,green,2.35555838843,48.8322884895
PARIS_WIFI_1323,Ouvert,green,2.36082009363,48.8319309821
PARIS_WIFI_1331,Ouvert,green,2.34858152995,48.8316476174
PARIS_WIFI_1332,Ouvert,green,2.3457034027,48.818991525
PARIS_WIFI_1402,Ouvert,green,2.3118052032,48.8311882258
PARIS_WIFI_1404,Ouvert,green,2.31984525997,48.8315427926
PARIS_WIFI_1414,Ouvert,green,2.32586240105,48.831862258
PARIS_WIFI_1504,Ouvert,green,2.30363947168,48.8369605591
PARIS_WIFI_1508,Ouvert,green,2.27569449598,48.8324794765
PARIS_WIFI_1512,Ouvert,green,2.29995883683,48.8412822405
PARIS_WIFI_1520,Ouvert,green,2.30020209679,48.83243922
PARIS_WIFI_1524,Ouvert,green,2.29596326621,48.8424858587
PARIS_WIFI_1602,Ouvert,green,2.28497065366,48.8618887625
PARIS_WIFI_1607,Ouvert,green,2.27660235833,48.8639467742
PARIS_WIFI_1608,Ouvert,green,2.2808294266,48.855352885
PARIS_WIFI_1701,Ouvert,green,2.32207522384,48.8843377497
PARIS_WIFI_1703,Ouvert,green,2.30326109484,48.8885022915
PARIS_WIFI_1706,Ouvert,green,2.32181582732,48.8844906868
PARIS_WIFI_1709,Ouvert,green,2.32689511653,48.894926851
PARIS_WIFI_1710,Ouvert,green,2.32451308975,48.8940822582
PARIS_WIFI_1713,Ouvert,green,2.28216255857,48.8824673404
PARIS_WIFI_1714,Ouvert,green,2.32515415069,48.8873605486
PARIS_WIFI_1815,Ouvert,green,2.36290023208,48.8890069822
PARIS_WIFI_1910,Ouvert,green,2.38204533342,48.8828087769
PARIS_WIFI_1915,Ouvert,green,2.38843193003,48.8797740328
PARIS_WIFI_1918,Ouvert,green,2.38081951319,48.8778887353
PARIS_WIFI_1919,Ouvert,green,2.37748616877,48.8807564883
PARIS_WIFI_1920,Ouvert,green,2.37450411157,48.899255878
PARIS_WIFI_2002,Ouvert,green,2.38524186333,48.870136002
PARIS_WIFI_2008,Ouvert,green,2.41175830769,48.8590675435
PARIS_WIFI_2010,Ouvert,green,2.38780028028,48.8658868503
PARIS_WIFI_2020,Ouvert,green,2.40617323444,48.8753754756
PARIS_WIFI_2022,Ouvert,green,2.40605196945,48.8577072171
PARIS_WIFI_2023,Ouvert,green,2.40025160046,48.8651164798
PARIS_WIFI_1109,Ouvert,green,2.37848362886,48.8612632915
Centre de premier Accueil Humanitaire,Ouvert,green,2.3559612,48.8986499
DEMIE 75 (Dispositif d'évaluation des mineurs isolés étrangers),Fermé,red,2.378940000000057,48.86870529999999
APTM,Fermé,red,2.3687764000000016,48.847117
Association d'Assistance Scolaire Linguistique et Culturelle (ASLC),Fermé,red,2.373316599999953,48.87212739999999
SOS Racisme,Fermé,red,2.3722102,48.8871208
Coordination de l'Accueil des Familles Demandeuses d'Asile (CAFDA),Fermé,red,2.358616799999936,48.8805775
Le Kiosque,Modification,orange,2.364143,48.8799556
Boutique de Solidarité - Secours Populaire,Fermé,red,2.3699222999999847,48.8695922
Ressourcerie l'Interloque 18ème,Ouvert,green,2.3406016,48.8927342
Ressourcerie l'Interloque,Ouvert,green,2.3419247,48.8918036
Boutique Coup de Main Saint-Blaise,Fermé,red,2.4084111,48.8572183
Vestiboutique et vestiaire femmes Maubeuge,Fermé,red,2.3436029,48.8774332
Vestiboutique et écrivain public Albert-Thomas,Fermé,red,2.3625887000000603,48.87011629999999
Baby Boutique,Fermé,red,2.3623968,48.8699235
Vestiboutique Charenton,Fermé,red,2.3780063,48.8474442
Le magasin d'Emmaüs Défi à Riquet,Fermé,red,2.372039099999938,48.8892654
Vestiaire - Unité locale du 17e,Fermé,red,2.315713,48.88345899999999
Vestiaire Croix-Rouge Paris 13,Fermé,red,2.3545071999999436,48.831967
Musée Cognacq-Jay,Fermé,red,2.3614552,48.8582729
Musée Carnavalet,Fermé,red,2.3647272,48.8581977
Maison De Victor Hugo,Fermé,red,2.3662097,48.8548976
Musée Zadkine,Fermé,red,2.3338336,48.8430309
Musée Cernuschi,Fermé,red,2.312489,48.8796312
Petit Palais,Fermé,red,2.3138045,48.865895
Musée De La Vie Romantique,Fermé,red,2.3334477,48.8810988
Musée Bourdelle,Fermé,red,2.3167259,48.8431843
Musée de la libération de Paris - Musée Jean-Moulin - Musée du Général Leclerc,Fermé,red,2.3323093999999855,48.83426859999999
Musée D'Art Moderne De La Ville De Paris,Fermé,red,2.2973821,48.8645107
Maison De Balzac,Fermé,red,2.2807446,48.8551734
Crypte Archéologique Du Parvis Notre-Dame,Fermé,red,2.3486553,48.85292099999999
Palais Galliera,Fermé,red,2.2966578,48.865475
Catacombes De Paris,Fermé,red,2.3324228,48.8338325
Gare de Paris-Bercy,Fermé,red,2.384335,48.8384185
Gare de l'Est,Fermé,red,2.358863,48.8763104
Les Halles,Fermé,red,2.3447356,48.8623348
Restaurant Solidaire Baudricourt,Fermé,red,2.3652766999999812,48.8278896
CHU Crimée,Ouvert,green,2.3783985,48.8898938
Pôle urgence Coeur des Haltes ,Ouvert,green,2.3871637,48.8585872
"CHU ""Plurielles""",Ouvert,green,2.3427645,48.8766073
Bus vers Centre d'hébergement et d'assistance aux personnes sans abri à Nanterre  (CHAPSA),Fermé,red,2.3887218,48.8989919
La Halte Femmes,Ouvert,green,2.3803754,48.8446987
Centre d'Hébergement de Stabilisation Valgiros,Ouvert,green,2.3062784,48.841211
CSAPA Sleep-in,Fermé,red,2.3629166,48.8901868
Le Refuge (association d'aide aux jeunes victimes d'homophobie),Fermé,red,2.3687661,48.8680425
Entreprise d'insertion Bat'ire,Fermé,red,2.3477222,48.8653797
Travail au Clair - La Clairière,Fermé,red,2.3469529000000193,48.866345
Espace Parisien pour l'Insertion (EPI) du 10ème,Fermé,red,2.363836699999979,48.8829441
Espace Parisien pour l'Insertion (EPI) du 13ème - site Italie,Fermé,red,2.359671800000001,48.81940229999999
Point Paris Emploi (PPE) 10ème,Fermé,red,2.3640014000000065,48.8813001
Mission Locale - Site Hauts de Ménil',Fermé,red,2.3957554,48.8720021
Mission Locale - Site Paris Est,Fermé,red,2.3866217,48.8861019
Mission Locale - Site Paris Avenir,Fermé,red,2.3227819,48.8279414
Mission Locale - Site Paris Milord,Fermé,red,2.3292426,48.8962181
Mission Locale - Site Paris Soleil,Fermé,red,2.3639212,48.8329569
